actor;director;genre;movie_id;name;rating;runtime;votes;year;release_date;index;video_id;view_count;like_count;dislike_count;comment_count;budget;revenue;is_sequel;mpaa;screen_count;season;seasonality;like_ratio;is_profitable;revenue_range;polarity_tb;w_polarity_tb;count_pos_tb;count_neg_tb;polarity_sia;w_polarity_sia;count_pos_sia;count_neg_sia;polarity_avg;w_polarity_avg;pos_neg_ratio;pos_neg_ratio_1;pos_neg_ratio_3;pos_neg_ratio_5
Angelina Jolie, Elle Fanning, Sharlto Copley, Lesley Manville;Robert Stromberg;Action, Adventure, Family;tt1587310;Maleficent;7.0;97.0;297395.0;2014.0;30 May 2014 (USA);10;w-XO4XiRop0;18756787.0;52086.0;2684.0;6239.0;180000000.0;241410378.0;0;PG;3948;Summer;0.2342;19.39925512104283;True;A;0.3129010200128881;0.2637269972170991;2235.0;596.0;0.30144050425671337;0.3269894794640896;2195.0;859.0;0.30717076213480077;0.2953582383405944;2.5534883720930233;2.6002415458937196;2.870875179340029;3.222680412371134
Adam Sandler, Drew Barrymore, Wendi McLendon-Covey, Kevin Nealon;Frank Coraci;Comedy, Romance;tt1086772;Blended;6.5;117.0;103803.0;2014.0;23 May 2014 (USA);26;8MuWt2X59fo;10818801.0;32258.0;2412.0;2242.0;40000000.0;46294610.0;0;PG-13;3555;Summer;0.2342;13.368835474513054;True;E;0.2377011567921965;0.23488428327569894;905.0;298.0;0.285592728694293;0.31520672859653526;917.0;362.0;0.26164694274324474;0.2750455059361171;2.5289256198347108;2.553314121037464;3.0861423220973783;3.1761363636363638
Tom Cruise, Emily Blunt, Bill Paxton, Brendan Gleeson;Doug Liman;Action, Sci-Fi;tt1631867;Edge of Tomorrow;7.9;113.0;531893.0;2014.0;6 June 2014 (USA);32;vw61gCe2oqI;14283731.0;38091.0;2225.0;8336.0;178000000.0;100206256.0;0;PG-13;3505;Summer;0.2342;17.112309074573226;False;C;0.267432088848924;0.2543901296766191;2854.0;863.0;0.19193131528964996;0.30430378447043877;2740.0;1472.0;0.22968170206928698;0.27934695707352897;1.8608282416836388;1.9085673146148308;2.0671256454388987;2.0717884130982367
Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson;Dean DeBlois;Animation, Action, Adventure;tt1646971;How to Train Your Dragon 2;7.8;102.0;263471.0;2014.0;13 June 2014 (USA);38;2BP38770KNo;2284036.0;15341.0;300.0;1153.0;145000000.0;177002924.0;1;PG;4268;Summer;0.2342;50.970099667774086;True;B;0.3335710056407258;0.19376284210525815;435.0;84.0;0.3128572953736651;0.22998437500000002;418.0;144.0;0.32321415050719543;0.2118736085526291;2.889655172413793;2.927536231884058;3.247787610619469;3.8656716417910446
Patrick Stewart, Ian McKellen, Hugh Jackman, James McAvoy;Bryan Singer;Action, Adventure, Sci-Fi;tt1877832;X-Men: Days of Future Past;8.0;132.0;603800.0;2014.0;23 May 2014 (USA);50;pK2zYHWDZKo;35280037.0;133226.0;6321.0;29193.0;200000000.0;233921534.0;1;PG-13;4001;Summer;0.2342;21.07355267320468;True;A;0.2578843897148442;0.41823656678145976;2903.0;936.0;0.27135942028985505;0.28756410115258907;2925.0;1215.0;0.2646219050023496;0.3529003339670244;2.40625;2.466262975778547;2.942857142857143;3.2041884816753927
Mark Wahlberg, Nicola Peltz, Jack Reynor, Stanley Tucci;Michael Bay;Action, Adventure, Sci-Fi;tt2109248;Transformers: Age of Extinction;5.7;165.0;278380.0;2014.0;27 June 2014 (USA);52;dYDGqmxMZFI;10102967.0;24750.0;1373.0;3830.0;210000000.0;245439076.0;1;PG-13;4233;Summer;0.2342;18.013828238719068;True;A;0.1423473526370472;0.11855629211615569;323.0;171.0;0.023383831282952582;-0.02584667705088267;303.0;266.0;0.08286559195999989;0.04635480753263651;1.1385767790262171;1.1003861003861004;1.1141552511415524;0.9939393939393939
Andrew Garfield, Emma Stone, Jamie Foxx, Paul Giamatti;Marc Webb;Action, Adventure, Sci-Fi;tt1872181;The Amazing Spider-Man 2;6.6;142.0;378402.0;2014.0;2 May 2014 (USA);65;nbp3Ra3Yp74;37316377.0;132146.0;9377.0;25235.0;200000000.0;202853933.0;1;PG-13;4324;Summer;0.2342;14.091170825335892;True;A;0.19728300911896238;0.22912464722860904;4739.0;1882.0;0.17410376766091165;0.24941306541884578;4451.0;2556.0;0.18569338838993701;0.2392688563237274;1.7411028549080954;1.757847533632287;1.932077342588002;1.8998589562764456
Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston, Ken Watanabe;Gareth Edwards;Action, Adventure, Sci-Fi;tt0831387;Godzilla;6.4;123.0;340463.0;2014.0;16 May 2014 (USA);67;wVDtmouV9kM;24109811.0;332643.0;11379.0;75983.0;160000000.0;200676069.0;0;PG-13;3310;Summer;0.2342;29.230579964850616;True;A;0.1647802939042867;0.2509496719183468;15657.0;6959.0;0.12268942569518548;0.1868303014389737;14649.0;9589.0;0.1437348597997361;0.21888998667866022;1.5276329509906152;1.540863277826468;1.6685529506871464;1.5932343234323432
Ellar Coltrane, Patricia Arquette, Ethan Hawke, Elijah Smith;Richard Linklater;Drama;tt1065073;Boyhood;7.9;165.0;310576.0;2014.0;15 August 2014 (USA);84;Y0oX0xiwOv8;3888972.0;11087.0;357.0;1419.0;4000000.0;25379975.0;0;R;775;Summer;0.2342;30.972067039106147;True;F;0.2220900257875244;0.1716632485056953;458.0;152.0;0.2870970219435739;0.4394535613481654;453.0;185.0;0.2545935238655491;0.3055584049269303;2.4408602150537635;2.5085714285714285;2.7724137931034485;3.263157894736842
Jon Favreau, Robert Downey Jr., Scarlett Johansson, Dustin Hoffman;Jon Favreau;Adventure, Comedy, Drama;tt2883512;Chef;7.3;114.0;169482.0;2014.0;30 May 2014 (USA);93;YaFJXd3ciLs;7765759.0;70216.0;4471.0;4895.0;11000000.0;30640336.0;0;R;1298;Summer;0.2342;15.701475849731663;True;F;0.36680906307905176;0.40806407769736874;1442.0;202.0;0.39912257876312773;0.5031119822250437;1436.0;278.0;0.3829658209210898;0.45558802996120623;5.150537634408602;5.25278810408922;6.895287958115183;8.222222222222221
Sylvester Stallone, Jason Statham, Jet Li, Antonio Banderas;Patrick Hughes;Action, Adventure, Thriller;tt2333784;The Expendables 3;6.1;126.0;152544.0;2014.0;15 August 2014 (USA);94;4xD0junWlFc;16738173.0;37757.0;1644.0;4275.0;90000000.0;39322544.0;0;PG-13;3221;Summer;0.2342;22.953191489361704;False;F;0.2520899977887067;0.20322986264763845;1500.0;454.0;0.19003638914873758;0.22608197886297376;1382.0;756.0;0.22106319346872216;0.2146559207553061;1.8269484808454426;1.8392857142857142;2.109154929577465;2.1946666666666665
Seth MacFarlane, Charlize Theron, Liam Neeson, Amanda Seyfried;Seth MacFarlane;Comedy, Western;tt2557490;A Million Ways to Die in the West;6.1;116.0;157574.0;2014.0;30 May 2014 (USA);98;CXxqG4aqwY4;5790218.0;23553.0;1096.0;2393.0;40000000.0;43139300.0;0;R;3160;Summer;0.2342;21.471285323609845;True;E;0.23576372746843494;0.24214219907179665;981.0;338.0;0.2488784658691067;0.20909212328767118;995.0;426.0;0.24232109666877083;0.2256171611797339;2.332552693208431;2.3649635036496353;2.6347305389221556;2.64
Channing Tatum, Jonah Hill, Ice Cube, Nick Offerman;Phil Lord, Christopher Miller;Action, Comedy, Crime;tt2294449;22 Jump Street;7.0;112.0;311711.0;2014.0;13 June 2014 (USA);100;qP755JkDxyM;6384524.0;56425.0;2283.0;2997.0;50000000.0;191719337.0;1;R;3426;Summer;0.2342;24.70490367775832;True;B;0.2500480964688136;0.17872819285635405;871.0;289.0;0.19571177847113935;0.2840742522134482;844.0;438.0;0.22287993746997647;0.2314012225349011;1.9248291571753986;1.9806295399515739;2.210059171597633;1.954732510288066
Seth Rogen, Rose Byrne, Zac Efron, Lisa Kudrow;Nicholas Stoller;Comedy;tt2004420;Neighbors;6.3;97.0;259961.0;2014.0;9 May 2014 (USA);102;kL5c2szf3E4;16787797.0;48759.0;1680.0;2893.0;18000000.0;150157400.0;0;R;3311;Summer;0.2342;29.006543723973824;True;B;0.24260222721009136;0.15484417306900164;889.0;316.0;0.2502720543806652;0.24885657960823707;935.0;389.0;0.24643714079537826;0.20185037633861935;2.4;2.601139601139601;2.82312925170068;2.7277486910994764
Dwayne Johnson, John Hurt, Ian McShane, Joseph Fiennes;Brett Ratner;Action, Adventure, Fantasy;tt1267297;Hercules;6.0;98.0;135157.0;2014.0;25 July 2014 (USA);111;jcdhyaP0T7g;11134931.0;26814.0;3574.0;2919.0;100000000.0;72688614.0;0;PG-13;2930;Summer;0.2342;7.500699300699301;False;D;0.05873354683700672;0.037914884284159955;824.0;587.0;0.0026449628127112996;-0.04991627280885432;741.0;738.0;0.03068925482485901;-0.006000694262347183;1.0040595399188093;1.02;1.0681818181818181;0.898989898989899
Chris Evans, Alice Eve, Emma Fitzpatrick, John Cullum;Chris Evans;Comedy, Drama, Romance;tt0443465;Before We Go;6.8;95.0;42615.0;2014.0;21 July 2015 (USA);118;vNzaiGzPoUg;6225624.0;35368.0;529.0;995.0;3000000.0;37047.0;0;PG-13;21;Summer;0.2342;66.73396226415095;False;I;0.2998239696347406;0.1613475378296668;343.0;84.0;0.3559445396145611;0.4036972758127903;352.0;115.0;0.3278842546246509;0.28252240682122853;3.043103448275862;3.0892857142857144;3.727272727272727;4.368421052631579
Brenton Thwaites, Jeff Bridges, Meryl Streep, Taylor Swift;Phillip Noyce;Drama, Romance, Sci-Fi;tt0435651;The Giver;6.5;97.0;103138.0;2014.0;15 August 2014 (USA);130;uxFJvlWqphM;2192671.0;7513.0;335.0;1725.0;25000000.0;45089048.0;0;PG-13;3003;Summer;0.2342;22.363095238095237;True;E;0.18743020531821472;0.1563900029354213;497.0;177.0;0.2109374324324325;0.08859449199034453;482.0;258.0;0.1991838188753236;0.12249224746288291;1.864864864864865;1.902834008097166;2.4352941176470586;2.7857142857142856
Megan Fox, Will Arnett, William Fichtner, Noel Fisher;Jonathan Liebesman;Action, Adventure, Comedy;tt1291150;Teenage Mutant Ninja Turtles;5.8;101.0;189925.0;2014.0;8 August 2014 (USA);136;HeaugHGd1Kw;28414692.0;136704.0;11866.0;22335.0;125000000.0;191204754.0;1;PG-13;2377;Summer;0.2342;11.51976068087975;True;B;0.16304225083192003;0.12132112318313985;5860.0;2670.0;0.16941635878270062;0.17098021441619504;5996.0;3369.0;0.16622930480731032;0.14615066879966745;1.7795252225519287;1.798695246971109;2.0140679953106684;1.8404432132963988
Jason Segel, Cameron Diaz, Rob Corddry, Ellie Kemper;Jake Kasdan;Comedy, Romance;tt1956620;Sex Tape;5.1;94.0;98235.0;2014.0;18 July 2014 (USA);143;eJTct8eHKYE;9018049.0;22277.0;7070.0;2437.0;40000000.0;38543473.0;0;R;3062;Summer;0.2342;3.1506151887993212;False;F;0.08314375369960444;0.029504274248782707;710.0;458.0;0.08214015624999974;-0.013393256814921086;728.0;552.0;0.08264195497480209;0.00805550871693081;1.318264014466546;1.3172541743970316;1.4073226544622426;1.2019867549668874
Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard;R.J. Cutler;Drama, Fantasy, Music;tt1355630;If I Stay;6.8;107.0;104774.0;2014.0;22 August 2014 (USA);178;rMp896hfp74;14019970.0;71078.0;1369.0;4267.0;11000000.0;50474843.0;0;PG-13;3157;Summer;0.2342;51.88248175182482;True;E;0.2414566338706356;0.08571301604238518;1376.0;487.0;0.19714561157796504;0.14460998069858663;1367.0;775.0;0.2193011227243003;0.1151614983704859;1.7628865979381443;1.8067567567567568;1.9392446633825944;2.3262032085561497
Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon;Lasse Hallström;Comedy, Drama;tt2980648;The Hundred-Foot Journey;7.3;122.0;67320.0;2014.0;8 August 2014 (USA);184;MWo67uhzoQg;733284.0;4299.0;104.0;154.0;22000000.0;54240821.0;0;PG;2167;Summer;0.2342;40.95238095238095;True;E;0.5016559044026152;0.48349309469082985;71.0;5.0;0.5427092105263158;0.09007610993657504;68.0;8.0;0.5221825574644655;0.28678460231370245;7.666666666666667;7.666666666666667;7.875;14.25
Gary Oldman, Keri Russell, Andy Serkis, Kodi Smit-McPhee;Matt Reeves;Action, Adventure, Drama;tt2103281;Dawn of the Planet of the Apes;7.6;130.0;382513.0;2014.0;11 July 2014 (USA);187;3sHMCRaS3ao;12015472.0;33662.0;1731.0;3661.0;170000000.0;208545589.0;1;PG-13;3969;Summer;0.2342;19.43591224018476;True;A;0.2857526220155428;0.21888570017194772;1349.0;375.0;0.24212350449973577;0.24478889062500003;1294.0;595.0;0.2639380632576393;0.23183729539847386;2.172818791946309;2.1854419410745236;2.492407809110629;2.623824451410658
John Lloyd Young, Erich Bergen, Michael Lomenda, Vincent Piazza;Clint Eastwood;Biography, Drama, Music;tt1742044;Jersey Boys;6.8;134.0;29669.0;2014.0;20 June 2014 (USA);202;tL2iILHUsG0;1677198.0;4835.0;145.0;536.0;40000000.0;47034272.0;0;R;2905;Summer;0.2342;33.12328767123287;True;E;0.38203776356659314;0.274396046358419;209.0;23.0;0.4389146341463416;0.15804513018322083;205.0;41.0;0.41047619885646736;0.2162205882708199;4.904761904761905;4.878048780487805;5.903225806451613;6.809523809523809
Philip Seymour Hoffman, Rachel McAdams, Daniel Brühl, Robin Wright;Anton Corbijn;Crime, Drama, Thriller;tt1972571;A Most Wanted Man;6.8;122.0;66631.0;2014.0;1 August 2014 (USA);204;OUyYBrlF_W8;2432875.0;2526.0;286.0;448.0;15000000.0;17237244.0;0;R;801;Summer;0.2342;8.804878048780488;True;G;0.16270857085372104;0.22154180855758082;93.0;53.0;0.019010526315789488;-0.0818419466975666;86.0;85.0;0.09085954858475526;0.0698499309300071;1.0116279069767442;1.0246913580246915;1.2622950819672132;1.1555555555555554
Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev;Luke Greenfield;Comedy, Crime;tt1924435;Let's Be Cops;6.5;104.0;120046.0;2014.0;13 August 2014 (USA);212;UKIAZjs__Xc;5471398.0;10360.0;726.0;1032.0;17000000.0;82390774.0;0;R;3140;Summer;0.2342;14.25171939477304;True;D;0.3240945436676018;0.3733599296916026;258.0;55.0;0.3360760355029586;0.4603056086679413;255.0;83.0;0.3300852895852802;0.41683276917977197;3.0476190476190474;3.1375;3.5606060606060606;4.0476190476190474
Tommy Lee Jones, Hilary Swank, Grace Gummer, Miranda Otto;Tommy Lee Jones;Drama, Western;tt2398231;The Homesman;6.6;122.0;27024.0;2014.0;18 May 2014 (France);219;kiWXNfsrN4Q;594879.0;1298.0;53.0;235.0;16000000.0;2428883.0;0;R;222;Summer;0.2342;24.055555555555557;False;H;0.2207541956966389;0.22305957279168842;78.0;23.0;0.17000869565217394;0.27808422391857507;77.0;38.0;0.1953814456744064;0.2505718983551317;2.0;1.9230769230769231;1.8108108108108107;1.5925925925925926
Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich;Roger Donaldson;Action, Crime, Thriller;tt2402157;The November Man;6.3;108.0;58332.0;2014.0;27 August 2014 (USA);224;jREIRTyj9Mk;2622422.0;4329.0;208.0;541.0;15000000.0;24984868.0;0;R;2776;Summer;0.2342;20.717703349282296;True;F;0.3094656658606407;0.34052551256196645;215.0;50.0;0.2944454212454209;0.39071287793952963;205.0;68.0;0.3019555435530308;0.36561919525074804;2.9855072463768115;3.123076923076923;3.978723404255319;3.6451612903225805
Frank Grillo, Carmen Ejogo, Zach Gilford, Kiele Sanchez;James DeMonaco;Action, Horror, Thriller;tt2975578;The Purge: Anarchy;6.5;103.0;123200.0;2014.0;18 July 2014 (USA);234;XzFCDqKE4yA;16351237.0;33595.0;2262.0;9825.0;9000000.0;71962800.0;1;R;2856;Summer;0.2342;14.84577993813522;True;D;0.14405324330796826;0.16010971153726064;2470.0;1159.0;-0.0023774777136865055;-0.014824161517052695;1978.0;1836.0;0.07083788279714087;0.07264277501010397;1.0772999455634187;1.0726035167328418;1.0853174603174602;0.9112271540469974
Dane Cook, Ed Harris, Julie Bowen, Curtis Armstrong;Roberts Gannaway;Animation, Adventure, Comedy;tt2980706;Planes: Fire & Rescue;6.0;83.0;14945.0;2014.0;18 July 2014 (USA);236;ibAxkCJfvC4;2512593.0;2422.0;762.0;323.0;50000000.0;59165787.0;0;PG;3839;Summer;0.2342;3.1756225425950197;True;E;0.18905703085540163;0.23484697230389584;65.0;32.0;0.31156632653061234;0.39137213114754105;75.0;23.0;0.25031167869300697;0.3131095517257184;3.1666666666666665;3.0833333333333335;3.1904761904761907;3.1875
Melissa McCarthy, Susan Sarandon, Kathy Bates, Allison Janney;Ben Falcone;Comedy, Romance;tt2103254;Tammy;4.9;97.0;43180.0;2014.0;2 July 2014 (USA);264;N8d6Bpl2eAo;4632968.0;10940.0;928.0;733.0;20000000.0;84525432.0;0;R;3465;Summer;0.2342;11.777179763186222;True;D;0.16616219229631202;0.17510186861940363;249.0;111.0;0.19358009950248742;0.23202374405076678;256.0;146.0;0.17987114589939973;0.20356280633508522;1.748299319727891;1.7985611510791366;1.991150442477876;1.9350649350649352
Sarah Drew, Sean Astin, Patricia Heaton, Trace Adkins;Andrew Erwin, Jon Erwin;Comedy;tt3014666;Moms' Night Out;5.5;98.0;12191.0;2014.0;9 May 2014 (USA);275;Q2gnLXW7X-0;5927668.0;17345.0;1014.0;731.0;5000000.0;10429707.0;0;PG;1046;Summer;0.2342;17.089655172413792;True;G;0.21331462242350704;0.2708159785426056;201.0;85.0;0.21844382716049376;0.1419312220868859;216.0;108.0;0.2158792247920004;0.20637360031474575;1.9908256880733946;1.980952380952381;2.402439024390244;2.765957446808511
Colin Firth, Emma Stone, Marcia Gay Harden, Hamish Linklater;Woody Allen;Comedy, Romance;tt2870756;Magic in the Moonlight;6.6;97.0;57911.0;2014.0;15 August 2014 (USA);283;KNJ_x3nQsgI;1142638.0;5835.0;104.0;158.0;16800000.0;10506939.0;0;PG-13;964;Summer;0.2342;55.58095238095238;False;G;0.20554084280655333;0.12461706403600231;57.0;23.0;0.25560740740740745;0.3553596252129472;54.0;27.0;0.2305741251069804;0.23998834462447477;1.9642857142857142;2.076923076923077;2.35;3.4545454545454546
John Cusack, Paul Dano, Elizabeth Banks, Paul Giamatti;Bill Pohlad;Biography, Drama, Music;tt0903657;Love & Mercy;7.4;121.0;31457.0;2014.0;19 June 2015 (USA);291;lioWzrpCtGQ;2430645.0;6471.0;238.0;620.0;10000000.0;12547189.0;0;PG-13;791;Summer;0.2342;27.07949790794979;True;G;0.3384885559687879;0.39103600635651314;219.0;29.0;0.4365945652173915;0.45979416276097146;222.0;54.0;0.3875415605930897;0.42541508455874233;4.054545454545455;4.1923076923076925;6.733333333333333;6.666666666666667
Aubrey Plaza, Dane DeHaan, John C. Reilly, Molly Shannon;Jeff Baena;Comedy, Fantasy, Horror;tt2581244;Life After Beth;5.6;89.0;17515.0;2014.0;15 July 2014 (USA);295;pVtaRAAWJss;2286499.0;10964.0;392.0;508.0;2400000.0;80315.0;0;R;30;Summer;0.2342;27.900763358778626;False;I;0.29450691777540416;0.10143801479139158;184.0;45.0;0.29028230452674897;0.09667203728362182;184.0;59.0;0.29239461115107657;0.09905502603750671;3.0833333333333335;3.086206896551724;3.3125;3.310344827586207
Ryan Guzman, Briana Evigan, Adam Sevani, Misha Gabriel Hamilton;Trish Sie;Drama, Music, Romance;tt2626350;Step Up All In;6.0;112.0;29820.0;2014.0;8 August 2014 (USA);335;-cBttI0W80U;3393699.0;8230.0;332.0;570.0;45000000.0;14904384.0;0;PG-13;2072;Summer;0.2342;24.71771771771772;False;G;0.30431205230518243;0.22060488723801971;189.0;57.0;0.3329370656370657;0.49646914778856527;188.0;71.0;0.31862455897112407;0.3585370175132925;2.625;2.7313432835820897;3.8444444444444446;4.32258064516129
Mark Duplass, Elisabeth Moss, Ted Danson, Kiana Cason;Charlie McDowell;Drama, Fantasy, Mystery;tt2756032;The One I Love;7.1;91.0;30269.0;2014.0;8 August 2014 (USA);345;jCOvhojlZzQ;1803432.0;2164.0;213.0;315.0;100000.0;511635.0;0;R;82;Summer;0.2342;10.116822429906541;True;I;0.19506995683793632;0.14134344952510605;108.0;38.0;0.33132770270270245;0.1196845775225594;109.0;39.0;0.2631988297703194;0.13051401352383274;2.75;2.7948717948717947;3.0;4.222222222222222
Jon Hamm, Aasif Mandvi, Alan Arkin, Suraj Sharma;Craig Gillespie;Biography, Drama, Sport;tt1647668;Million Dollar Arm;7.0;124.0;40425.0;2014.0;16 May 2014 (USA);359;lEtNIoPxcq8;2234098.0;8234.0;258.0;579.0;25000000.0;36447959.0;0;PG;3019;Summer;0.2342;31.795366795366796;True;F;0.3025237428862629;0.23414967723406904;193.0;43.0;0.33074767441860425;0.3900579396325459;203.0;55.0;0.31663570865243357;0.3121038084333075;3.642857142857143;3.792452830188679;4.255813953488372;3.466666666666667
Anna Kendrick, Melanie Lynskey, Mark Webber, Lena Dunham;Joe Swanberg;Comedy, Drama;tt2955096;Happy Christmas;5.5;82.0;7131.0;2014.0;26 June 2014 (USA);365;njsI7SZGom8;1473813.0;2276.0;182.0;154.0;70000.0;30312.0;0;R;9;Summer;0.2342;12.442622950819672;False;I;0.17578903792018546;0.3119468406694684;46.0;15.0;0.22915820895522387;0.1899544080604534;46.0;21.0;0.20247362343770467;0.2509506243649609;2.1363636363636362;1.9545454545454546;2.1052631578947367;2.076923076923077
Kevin Hart, Gabrielle Union, Wendi McLendon-Covey, La La Anthony;Tim Story;Comedy, Romance;tt2239832;Think Like a Man Too;5.8;106.0;18125.0;2014.0;20 June 2014 (USA);397;N8b6kVSZNLE;9668889.0;24441.0;3268.0;2170.0;24000000.0;65182182.0;1;PG-13;2225;Summer;0.2342;7.476904252064852;True;D;0.14943170387556406;0.12529106961335423;508.0;279.0;0.14974590964590936;0.04168265710044533;508.0;311.0;0.14958880676073671;0.08348686335689978;1.6314102564102564;1.618421052631579;1.8408163265306123;1.7857142857142858
Reese Witherspoon, Arnold Oceng, Ger Duany, Emmanuel Jal;Philippe Falardeau;Biography, Drama;tt2652092;The Good Lie;7.4;110.0;24677.0;2014.0;29 May 2015 (Turkey);405;c2tI5zW3IU8;1744468.0;4424.0;255.0;594.0;20000000.0;2716989.0;0;PG-13;461;Summer;0.2342;17.28515625;False;H;0.22015370091132877;0.1181486229031701;148.0;47.0;0.23640934579439246;0.13437207692307696;147.0;67.0;0.22828152335286062;0.12626034991312352;2.176470588235294;2.2063492063492065;2.3846153846153846;2.4594594594594597
Mark Webber, Devon Graye, Tom Bower, Rutina Wesley;Daniel Stamm;Horror, Thriller;tt2059171;13 Sins;6.3;93.0;28719.0;2014.0;21 August 2015 (Turkey);413;dLaBxTeRHV4;7549624.0;11769.0;1592.0;849.0;4000000.0;9134.0;0;R;45;Summer;0.2342;7.38857501569366;False;I;0.24072729886770053;0.22779195181498324;246.0;94.0;0.2148922279792743;0.041732661870503576;266.0;120.0;0.2278097634234874;0.1347623068427434;2.206611570247934;2.260869565217391;2.3;2.234375
Jenny Slate, Jake Lacy, Gaby Hoffmann, Gabe Liedman;Gillian Robespierre;Comedy, Drama, Romance;tt2910274;Obvious Child;6.8;84.0;20981.0;2014.0;29 August 2014 (UK);476;Be7uSIjFCa0;5931391.0;20839.0;1408.0;548.0;1000000.0;3122616.0;0;R;202;Summer;0.2342;14.790631653655074;True;H;0.20131835367950765;0.3454933846398371;118.0;50.0;0.18219340659340655;0.06414789229750609;114.0;68.0;0.1917558801364571;0.2048206384686716;1.6666666666666667;1.7384615384615385;2.0851063829787235;2.064516129032258
Jim Caviezel, Alexander Ludwig, Michael Chiklis, Laura Dern;Thomas Carter;Drama, Family, Sport;tt2247476;When the Game Stands Tall;6.7;115.0;14302.0;2014.0;22 August 2014 (USA);481;qT0aE4iAnJo;5046875.0;8245.0;442.0;974.0;15000000.0;30127963.0;0;PG;2766;Summer;0.2342;18.613995485327315;True;F;0.23737494585144342;0.24293214455945664;283.0;103.0;0.2532157248157248;0.1982141759180188;278.0;129.0;0.2452953353335841;0.22057316023873771;2.146153846153846;2.2096774193548385;2.5257731958762886;2.5
